"Domain Name","Domain Type",Agency,City,State,"Is Live",SPF,DKIM
FIRSTTHINGSFIRSTAZ.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,true,false,false
FISHOHIO.GOV,"State/Local Govt","Non-Federal Agency",Columbus,OH,true,false,false
FL.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLAUDITOR.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLBOARDOFMEDICINE.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLCOURTS1.GOV,"State/Local Govt","Non-Federal Agency",Pensacola,FL,false,false,false
FLCRC.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLDOI.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,false,false,false
FLHEALTH.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,true,false
FLHEALTHCOMPLAINT.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLHEALTHSOURCE.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,true,false
FLHISTORICCAPITOL.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLHOUSE.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLHSMV.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,true,false
FLLEG.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLLEGISLATIVEMAILINGS.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,false,false,false
FLORIDA.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDAABUSEHOTLINE.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDADEP.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,true,false
FLORIDAHEALTH.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDAHEALTHFINDER.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,false,false,false
FLORIDAHOUSEMEDIA.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,false,false,false
FLORIDALOBBYIST.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDANET.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDAOPC.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDAPACE.GOV,"State/Local Govt","Non-Federal Agency",Kissimmee,FL,true,true,false
FLORIDAREDISTRICTING.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDASACUPUNCTURE.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASATHLETICTRAINING.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASCHIROPRACTICMEDICINE.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASCHOOLBUSSAFETY.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDASCLINICALLABS.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASDENTISTRY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASENATE.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDASHEALTH.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDASHEARINGAIDSPECIALISTS.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASMASSAGETHERAPY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASMENTALHEALTHPROFESSIONS.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASNURSING.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASNURSINGHOMEADMIN.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASOCCUPATIONALTHERAPY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASOPTICIANRY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASOPTOMETRY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASORTHOTISTSPROSTHETISTS.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASOSTEOPATHICMEDICINE.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASPHARMACY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASPHYSICALTHERAPY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASPODIATRICMEDICINE.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASPSYCHOLOGY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASRESPIRATORYCARE.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,true,false
FLORIDASSPEECHAUDIOLOGY.GOV,"State/Local Govt","Non-Federal Agency",TALLAHASSEE,FL,true,false,false
FLORIDASUNSHINE.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDATREASUREHUNT.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDAUNCLAIMEDFUNDS.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLORIDAUNCLAIMEDPROPERTY.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLSENATE.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLSUNSHINE.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLTREASUREHUNT.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,true,false
FLUNCLAIMEDFUNDS.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLUNCLAIMEDPROPERTY.GOV,"State/Local Govt","Non-Federal Agency",Tallahassee,FL,true,false,false
FLWG.GOV,"State/Local Govt","Non-Federal Agency","Opa Locka",FL,true,true,false
FOIA-DC.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,false,false,false
FOIAXPRESS-DC.GOV,"State/Local Govt","Non-Federal Agency",Washington,DC,false,false,false
FORTLAUDERDALE.GOV,"State/Local Govt","Non-Federal Agency","Fort Lauderdale",FL,true,true,false
FRAMES.GOV,"State/Local Govt","Non-Federal Agency",Moscow,ID,true,false,true
FUTUREREADYIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
GA.GOV,"State/Local Govt","Non-Federal Agency",Atlanta,GA,true,true,false
GACOURTS.GOV,"State/Local Govt","Non-Federal Agency",Atlanta,GA,false,false,false
GADOL.GOV,"State/Local Govt","Non-Federal Agency",Atlanta,GA,true,false,false
GAITHERSBURGMD.GOV,"State/Local Govt","Non-Federal Agency",Gaithersburg,MD,true,true,false
GAPROBATE.GOV,"State/Local Govt","Non-Federal Agency",Atlanta,GA,true,false,false
GARDNER-MA.GOV,"State/Local Govt","Non-Federal Agency",GARDNER,MA,true,false,false
GATREES.GOV,"State/Local Govt","Non-Federal Agency","Dry Branch",GA,true,false,false
GEARUPIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
GEARUPTN.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,true,false,false
GEORGETOWNMA.GOV,"State/Local Govt","Non-Federal Agency",Georgetown,MA,true,false,false
GEORGIA.GOV,"State/Local Govt","Non-Federal Agency",Atlanta,GA,true,true,false
GEORGIACOURTS.GOV,"State/Local Govt","Non-Federal Agency",Atlanta,GA,true,true,false
GETCOVEREDILLINOIS.GOV,"State/Local Govt","Non-Federal Agency",Chicago,IL,true,false,false
GETKANSASBENEFITS.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,false,false,false
GETREADYHAWAII.GOV,"State/Local Govt","Non-Federal Agency",Honolulu,HI,true,true,false
GIS10SERVICEMT.GOV,"State/Local Govt","Non-Federal Agency",Helena,MT,true,false,false
GISSERVICEMT.GOV,"State/Local Govt","Non-Federal Agency",Helena,MT,true,false,false
GISTESTSERVICEMT.GOV,"State/Local Govt","Non-Federal Agency",Helena,MT,true,false,false
GOLFMANOROH.GOV,"State/Local Govt","Non-Federal Agency","Golf Manor",OH,true,true,true
GOVOTEVERMONT.GOV,"State/Local Govt","Non-Federal Agency",Montpelier,VT,false,false,false
GREATIOWATREASUREHUNT.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
GREATNECKESTATES-NY.GOV,"State/Local Govt","Non-Federal Agency","Great Neck Estates",NY,true,false,false
GREENFIELDTOWNSHIPPA.GOV,"State/Local Govt","Non-Federal Agency",Claysburg,PA,true,false,false
GRFDAZ.GOV,"State/Local Govt","Non-Federal Agency",Tucson,AZ,true,true,false
GROWNJKIDS.GOV,"State/Local Govt","Non-Federal Agency",Trenton,NJ,true,false,false
GUAM.GOV,"State/Local Govt","Non-Federal Agency",Agana,GU,true,true,false
HAWAII.GOV,"State/Local Govt","Non-Federal Agency",Honolulu,HI,true,true,true
HEALTH-E-ARIZONA-PLUS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
HEALTH-E-ARIZONAPLUS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
HEALTHCAREHELPMASS.GOV,"State/Local Govt","Non-Federal Agency",Boston,MA,true,false,false
HEALTHEARIZONA.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
HEALTHEARIZONAPLUS.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
HEALTHVERMONT.GOV,"State/Local Govt","Non-Federal Agency",Burlington,VT,true,false,false
HEALTHYSD.GOV,"State/Local Govt","Non-Federal Agency",Pierre,SD,true,false,false
HI.GOV,"State/Local Govt","Non-Federal Agency",Honolulu,HI,false,false,false
HINSDALEMA.GOV,"State/Local Govt","Non-Federal Agency",Hinsdale,MA,true,false,false
HIREACOLORADOVET.GOV,"State/Local Govt","Non-Federal Agency",Denver,CO,true,false,false
HOMEAGAINNEVADA.GOV,"State/Local Govt","Non-Federal Agency","Las Vegas",NV,true,false,false
HOMEBASEIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
HOMEMEANSNEVADA.GOV,"State/Local Govt","Non-Federal Agency","Las Vegas",NV,true,true,false
IA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IABLE.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IAEMPLOYMENT.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IAHEALTHLINK.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IAVOTERS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,false,false,false
IAWORK.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IAWORKS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
ID.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,false,false,false
IDAHO.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,true,true,false
IDAHOAPPRENTICESHIP.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,true,false,false
IDAHOPREPARES.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,false,false,false
IDAHOVOTES.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,true,true,false
IDAHOWORKS.GOV,"State/Local Govt","Non-Federal Agency",Boise,ID,true,false,false
IHAVEAPLANIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IL.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,false,false
ILATTORNEYGENERAL.GOV,"State/Local Govt","Non-Federal Agency",Chicago,IL,true,false,false
ILGA.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,true,false
ILLINOIS-HISTORY.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,false,false
ILLINOIS.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,false,true
ILLINOISATTORNEYGENERAL.GOV,"State/Local Govt","Non-Federal Agency",Chicago,IL,true,false,false
ILLINOISCOMPTROLLER.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,true,false
ILLINOISCOURTS.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,false,false
ILLINOISHISTORY.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,false,false
ILLINOISRETIREMENT.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,false,false
ILLINOISTREASURER.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,true,false
ILSOS.GOV,"State/Local Govt","Non-Federal Agency",Springfield,IL,true,true,false
IN.GOV,"State/Local Govt","Non-Federal Agency",Indianapolis,IN,true,true,false
INCOURTS.GOV,"State/Local Govt","Non-Federal Agency",Indianapolis,IN,true,false,false
INDIANA.GOV,"State/Local Govt","Non-Federal Agency",Indianapolis,IN,true,false,false
INDIANAMOTORSPORTS.GOV,"State/Local Govt","Non-Federal Agency",Indianapolis,IN,false,false,false
INDIANAUNCLAIMED.GOV,"State/Local Govt","Non-Federal Agency",Indianapolis,IN,true,false,false
INNOCENCECOMMISSION-NC.GOV,"State/Local Govt","Non-Federal Agency",Raleigh,NC,true,false,false
INTEGRATEAZ.GOV,"State/Local Govt","Non-Federal Agency",Phoenix,AZ,false,false,false
INVESTINIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWAAGING.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAAGRICULTURE.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWAATTORNEYGENERAL.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWABOILERS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWACAREERCOACH.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,false,false,false
IOWACHILDLABOR.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWACHILDSUPPORT.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWACLEANAIR.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWACOLLEGEAID.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWACOLLEGEAIDDATACENTER.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWACONTRACTOR.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWACORE.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWACOURTS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWACULTURE.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWADIVISIONOFLABOR.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWADNR.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWADOT.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAELECTRICAL.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAELEVATORS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAEMPLOYMENT.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAFINANCEAUTHORITY.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAFINANCIALAIDAPPLICATION.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAFORMS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAFRAUDFIGHTERS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAGRANTS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWAGREATPLACES.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWAJNC.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAJQC.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWALABOR.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWALIFT.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWALMI.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAMORTGAGEHELP.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,false,false,false
IOWANSWORK.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAOSHA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWASMOKEFREEAIR.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWASTEM.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWATAXANDTAGS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,false,false,false
IOWATEST.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWATITLEGUARANTY.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWATREASURER.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,true,false
IOWAWAGE.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWDB.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWORK.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWORKCOMP.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWORKER.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWORKERS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWORKFORCE.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWORKFORCEDEVELOPMENT.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
IOWAWORKS.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,true,false,false
JASPERINDIANA.GOV,"State/Local Govt","Non-Federal Agency",Jasper,IN,true,true,false
JOBS4TN.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,true,false,false
JOBSFORTN.GOV,"State/Local Govt","Non-Federal Agency",38401,TN,true,false,false
JOHNSONCOUNTYTN.GOV,"State/Local Govt","Non-Federal Agency","Mountain City",TN,false,false,false
KANSAS.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,false,false
KANSASCOMMERCE.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,false,false
KANSASEMPLOYER.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,false,false,false
KANSASMONEY.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,true,false
KANSASREADY.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,false,false
KANSASTAG.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,false,false
KDHEKS.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,true,false
KENTUCKY.GOV,"State/Local Govt","Non-Federal Agency",Frankfort,KY,true,true,false
KIDCENTRALTENNESSEE.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,false,false,false
KIDCENTRALTN.GOV,"State/Local Govt","Non-Federal Agency",Nashville,TN,false,false,false
KINGSTONTN.GOV,"State/Local Govt","Non-Federal Agency",Kingston,TN,true,false,false
KPL.GOV,"State/Local Govt","Non-Federal Agency",KALAMAZOO,MI,true,true,false
KS.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,true,false
KSCAREERNAV.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,false,false
KSCJIS.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,false,false,false
KSDA.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,false,false,false
KSREADY.GOV,"State/Local Govt","Non-Federal Agency",Topeka,KS,true,false,false
KY.GOV,"State/Local Govt","Non-Federal Agency",Frankfort,KY,true,true,false
LA.GOV,"State/Local Govt","Non-Federal Agency","Baton Rouge",LA,true,true,false
LAFASTSTART.GOV,"State/Local Govt","Non-Federal Agency","Baton Rouge",LA,false,false,false
LAFAYETTELA.GOV,"State/Local Govt","Non-Federal Agency",Lafayette,LA,true,false,false
LAJUDICIAL.GOV,"State/Local Govt","Non-Federal Agency","New Orleans",LA,true,false,false
LCSAMI.GOV,"State/Local Govt","Non-Federal Agency",Lansing,MI,true,true,false
LEGMT.GOV,"State/Local Govt","Non-Federal Agency",Helena,MT,false,true,false
LGADMI.GOV,"State/Local Govt","Non-Federal Agency",Lansing,MI,false,false,false
LGO-VI.GOV,"State/Local Govt","Non-Federal Agency","St. Thomas",VI,true,false,false
LICENSEDINIOWA.GOV,"State/Local Govt","Non-Federal Agency","Des Moines",IA,false,false,false
LIGONIER-IN.GOV,"State/Local Govt","Non-Federal Agency",Ligonier,IN,true,true,false
LISTOVIRGINIA.GOV,"State/Local Govt","Non-Federal Agency",Richmond,VA,true,false,false
LOCALCOMMUNITYSTABILIZATIONAUTHORITYMI.GOV,"State/Local Govt","Non-Federal Agency",Lansing,MI,true,true,false
LOOKFORWARDWI.GOV,"State/Local Govt","Non-Federal Agency",Madison,WI,true,false,false
LOUISIANA.GOV,"State/Local Govt","Non-Federal Agency","Baton Rouge",LA,true,true,false
LOUISIANAENTERTAINMENT.GOV,"State/Local Govt","Non-Federal Agency","Baton Rouge",LA,true,false,false
LOUISIANAFASTSTART.GOV,"State/Local Govt","Non-Federal Agency","Baton Rouge",LA,false,false,false
